ticker,corp_name,revenue,operating_income,net_income
060720,KH바텍,311011706199.0,21858202762.0,21312737820.0
060850,영림원소프트랩,62553419730.0,2221478070.0,3279507418.0
060900,DGP,11795782994.0,-5006106950.0,-13520827817.0
060980,HL홀딩스,1371086204119.0,90442516250.0,19831019390.0
061040,알에프텍,358323498458.0,1811663755.0,-20271299819.0
061250,화일약품,119764041995.0,755138695.0,6481446234.0
061970,LB세미콘,450864779668.0,-18823421741.0,-23019472887.0
062040,산일전기,333996550771.0,109231906505.0,83676177904.0
062970,한국첨단소재,6504557437.0,-4796341251.0,-14301215550.0
063160,종근당바이오,171756008722.0,10953544485.0,8700827339.0
063570,NICE인프라,338702988011.0,18704472550.0,2397982374.0
063760,이엘피,28010840701.0,-4199751616.0,-1319775963.0
064090,인크레더블버즈,4560824449.0,-3535124234.0,19027885730.0
064240,홈캐스트,97870083490.0,-2437573232.0,-3777146266.0
064290,인텍플러스,83873419602.0,-15587344842.0,-11868660825.0
064350,현대로템,4376597857000.0,456565534000.0,405259414000.0
064480,브리지텍,43561219140.0,-3254900758.0,-2763378114.0
064520,테크엘,25301712621.0,-375456095.0,-472095276.0
064550,바이오니아,293975485094.0,-13416567799.0,-19042111472.0
064760,티씨케이,275724843444.0,80747924196.0,71994036570.0
064800,포니링크,61298105250.0,-26158834950.0,-38391385535.0
064820,케이프,516502499171.0,38992422321.0,18297591691.0
064850,에프앤가이드,31607660607.0,7648239115.0,4102762417.0
064960,SNT모티브,968898049440.0,98128121434.0,104345991126.0
065060,지엔코,121173166298.0,-3928636259.0,-8204914292.0
065130,탑엔지니어링,815419033739.0,-7468707032.0,3189287097.0
065150,대산F&B,102878853186.0,-820612174.0,-12108460870.0
065170,비엘팜텍,8805510735.0,-3215815024.0,-5716866331.0
065370,위세아이텍,35028457232.0,927730373.0,-409036745.0
065420,에스아이리소스,10538164218.0,-3692024753.0,-2098858043.0
065440,이루온,68518749923.0,3096647847.0,5633005499.0
065500,오리엔트정공,173404473713.0,1221458629.0,-10544121.0
065510,휴비츠,117875139902.0,13333966220.0,8364298114.0
065530,와이어블,79443281962.0,3825295756.0,2991443653.0
065570,삼영이엔씨,36103058846.0,-5933203085.0,-26830278994.0
065650,하이퍼코퍼레이션,58463471347.0,-6051593319.0,-81184854824.0
065660,안트로젠,6932864586.0,-3749940513.0,-2292835494.0
065680,우주일렉트로,176181835330.0,20125236440.0,19834818298.0
065690,파커스,63689337418.0,-1428088437.0,-3359047066.0
065710,서호전기,46467231659.0,1645582899.0,11474264315.0
065770,CS,37172496286.0,-199946833.0,1096610761.0
065950,웰크론,329117322759.0,2171617203.0,-11813448940.0
066130,하츠,186549537819.0,10713401256.0,8880676863.0
066360,체리부로,382879314695.0,2865451143.0,-9045542765.0
066410,버킷스튜디오,17461234199.0,-8262313074.0,-1810875857.0
066430,와이오엠,36145453798.0,934623490.0,-1484487946.0
066590,우수AMS,354215329745.0,9048785590.0,7140720916.0
066620,국보디자인,421641298281.0,41699899386.0,40722225473.0
066670,디티씨,11884203638.0,2438222634.0,2168541382.0
066700,테라젠이텍스,249625346187.0,12499643437.0,-39280684356.0
066790,씨씨에스,18337213022.0,-850011520.0,-1073241178.0
066900,디에이피,488847196080.0,-30397142801.0,-43316520208.0
066910,손오공,32021507888.0,-9454678185.0,-9557600866.0
066970,엘앤에프,1907478512809.0,-558685355192.0,-380729239417.0
066980,한성크린텍,183420712030.0,-50733737756.0,-77910974429.0
067010,이씨에스,91805920912.0,1475201355.0,2627086466.0
067080,대화제약,149409212217.0,6713011646.0,829834748.0
067160,SOOP,413178446964.0,113506476450.0,102423309023.0
067170,오텍,909232399803.0,-14876996743.0,-31653622453.0
067290,JW신약,93013748432.0,9952528451.0,5076982440.0
067310,하나마이크론,1250692575645.0,106792878899.0,-11157290055.0
067370,선바이오,8682778981.0,-533240318.0,-104381117.0
067570,엔브이에이치코리아,1587354171741.0,67582834510.0,20397339627.0
067630,HLB생명과학,102240056015.0,-24818721435.0,6206771886.0
067730,로지시스,42857277220.0,2391160785.0,2413455525.0
067770,세진티에스,13176332207.0,736039898.0,3126350188.0
067830,세이브존I&C,117239836613.0,7777044370.0,12637684846.0
067900,와이엔텍,113759569571.0,30278256433.0,31312214492.0
067990,도이치모터스,2168435353922.0,25040690515.0,-7657839265.0
068050,팬엔터테인먼트,34688548303.0,128869846.0,-3104498821.0
068100,케이웨더,15586967912.0,-2062350246.0,-1877139029.0
068240,다원시스,301518095516.0,7647289177.0,11913329273.0
068290,삼성출판사,40565887090.0,-181381974.0,10853322505.0
068330,일신바이오,10817961079.0,2262143402.0,3811741959.0
068760,셀트리온제약,477835307770.0,37222949682.0,21966117520.0
068790,DMS,170646371497.0,34561812061.0,40314143969.0
068930,디지털대성,217722264803.0,23703477394.0,16079683039.0
068940,셀피글로벌,33712530431.0,-1707181447.0,-1825289437.0
069080,웹젠,214747032253.0,54553002826.0,56752390631.0
069140,누리플랜,116059214572.0,4129750521.0,2027387982.0
069260,티케이지휴켐스,1188238697698.0,80802440875.0,77450978710.0
069330,유아이디,53558158467.0,244020616.0,660280988.0
069410,엔텔스,47878756057.0,-242847334.0,1264701827.0
069460,대호에이엘,168532831254.0,5826923476.0,1395116723.0
069540,빛과전자,18133363002.0,-10270955220.0,-18580542649.0
069620,대웅제약,1422683296380.0,147942198476.0,23346508507.0
069640,한세엠케이,256274313437.0,-21615548841.0,-39300187046.0
069730,DSR제강,215582385097.0,19511056524.0,-28298728533.0
069920,엑시온그룹,4824963916.0,-10510905449.0,-17908913885.0
070300,엑스큐어,10747200049.0,-2176868091.0,-16289593205.0
070590,한솔인티큐브,48785673816.0,-2984443369.0,-3181497797.0
070960,모나용평,267782604820.0,26975231186.0,7947513800.0
071050,한국금융지주,21174133586717.0,,1045868641939.0
071090,하이스틸,246263519268.0,911764312.0,-1104636147.0
071200,인피니트헬스케어,101570186804.0,13890615801.0,44641563480.0
071280,로체시스템즈,160076968925.0,19776572725.0,12113375809.0
071320,지역난방공사,3570309804422.0,327942028598.0,209870098091.0
071460,위니아,103551688685.0,-91332138483.0,-168990909958.0
071670,에이테크솔루션,289527428189.0,492317728.0,395924867.0
071840,롯데하이마트,2356656539880.0,1720857840.0,-305369003097.0
071850,캐스텍코리아,158512372176.0,-10019542792.0,-9413953869.0
071950,코아스,77951547768.0,-7244717384.0,-8934786618.0
071970,HD현대마린엔진,315793988713.0,33193655658.0,75775091634.0
072020,중앙백신,45592513653.0,5758071423.0,6850008327.0
072130,유엔젤,53045913656.0,788654456.0,3647038763.0
072470,우리산업홀딩스,645259102794.0,15025930892.0,1328333380.0
072520,제넨바이오,21350057.0,-5740580762.0,-11059070359.0
072710,농심홀딩스,798272530395.0,86638898915.0,74850327802.0
072770,율호,130144952679.0,-2820596330.0,-14879022141.0
072870,메가스터디,134264064370.0,23779823063.0,18846917500.0
072950,빛샘전자,85120717267.0,5073498356.0,5164688686.0
072990,에이치시티,94405219158.0,11206401358.0,5331546969.0
073010,케이에스피,85265079671.0,13810410136.0,15290740244.0
073110,엘엠에스,67710083550.0,-3669989407.0,-4615725822.0
073190,듀오백,23102568838.0,-3373583692.0,-3560950896.0
073240,금호타이어,4532177923979.0,588591711860.0,351617959521.0
073490,이노와이어리스,189719878849.0,2437826932.0,2908461481.0
073540,에프알텍,29759555648.0,814561384.0,1251742033.0
073560,우리손에프앤지,292662888938.0,27527356502.0,15581205158.0
073570,리튬포어스,15164117282.0,-5221023562.0,-102230173092.0
073640,테라사이언스,17272994116.0,-9475216577.0,-10015245493.0
074430,아미노로직스,16790273164.0,-2153048279.0,-1620020950.0
074600,원익QnC,891539336878.0,90611957858.0,61519379435.0
074610,이엔플러스,58314142635.0,-22384501827.0,-80724058341.0
075180,새론오토모티브,142009270182.0,-5783033372.0,9688594948.0
075580,세진중공업,352376572888.0,35979489245.0,22021454684.0
075970,동국알앤에스,110359936194.0,1137751280.0,1733126200.0
076080,웰크론한텍,261887776131.0,1947051549.0,-6680903057.0
076610,해성옵틱스,108529760932.0,-13393025046.0,
077360,덕산하이메탈,235891931037.0,18638671330.0,31295304204.0
077500,유니퀘스트,710482069603.0,34138354685.0,4948883049.0
077970,STX엔진,724609807886.0,42236835042.0,27215787172.0
078000,텔코웨어,44852925328.0,3375021568.0,4975514486.0
078020,LS증권,1653673426061.0,,16619942808.0
078070,유비쿼스홀딩스,125649459355.0,14347890468.0,21418505161.0
078130,국일제지,56365160891.0,-1288922457.0,-13011937220.0
078140,대봉엘에스,93953561154.0,9053878830.0,9686688886.0
078150,HB테크놀러지,162368639166.0,-16512183416.0,-51593100468.0
078160,메디포스트,70657028379.0,-48544476121.0,-63377500719.0
078340,컴투스,693943029291.0,6128463563.0,-151979459619.0
078350,한양디지텍,595167452558.0,35043091147.0,25523293266.0
078520,에이블씨엔씨,263998147507.0,19728063227.0,14545940972.0
078590,휴림에이텍,70316959871.0,3982320002.0,4597621569.0
078600,대주전자재료,219316249770.0,29353571296.0,36394010154.0
078860,엔에스이엔엠,25103872700.0,-7275827823.0,-21384231151.0
078890,가온그룹,489342386438.0,-41889972825.0,-56081780766.0
079000,와토스코리아,17497542121.0,-247222243.0,2065735366.0
079160,CJ CGV,1957884214182.0,75933768898.0,-175469437302.0
079170,한창산업,94639979407.0,8769285738.0,6816956646.0
079190,케스피온,32599438408.0,-5373025098.0,-3871174346.0
079370,제우스,490785653271.0,49172349335.0,43111437491.0
079430,현대리바트,1870657004478.0,24036538571.0,15178962774.0
079550,LIG넥스원,3276339508425.0,229779392271.0,216648719554.0
079650,서산,35683765002.0,-2494575557.0,-2459067607.0
079810,디이엔티,146374220970.0,5356271874.0,18199973047.0
079900,전진건설로봇,169785980240.0,31345210502.0,31404637943.0
079940,가비아,282417869366.0,35109842052.0,28592627980.0
079950,인베니아,21841549606.0,-10858330065.0,-10048514120.0
079960,동양이엔피,548392783461.0,51618125791.0,69500629427.0
079970,투비소프트,28125456516.0,-1978719555.0,-22956357925.0
079980,휴비스,939427591658.0,-38254879526.0,-132594069578.0
080010,이상네트웍스,97795704809.0,20737331918.0,16612744146.0
080160,모두투어,251551822425.0,4652320857.0,10841323136.0
080220,제주반도체,162349945455.0,9581360274.0,19405207353.0
080420,모다이노칩,388939088953.0,38613148988.0,12696768035.0
080470,성창오토텍,194360449325.0,6307217775.0,7128371258.0
080520,오디텍,37001931925.0,-6361445277.0,5471824408.0
080530,코디,78414009551.0,1543490151.0,604843196.0
080580,오킨스전자,66679677491.0,1904476100.0,-5407895241.0
080720,한국유니온제약,51279935387.0,-13450213159.0,-20872130861.0
081000,일진다이아,157050555577.0,-4644208842.0,13631877784.0
081150,티플랙스,207497762012.0,4794518806.0,1361488806.0
081580,성우전자,146900969431.0,-5094733278.0,-4193161657.0
081660,미스토홀딩스,4268743012835.0,360803535166.0,207722009422.0
082210,옵트론텍,217958467760.0,-4446631400.0,26311306032.0
082270,젬백스,62691712030.0,-38336839563.0,-87218733402.0
082660,코스나인,9745770767.0,-8285302600.0,-19463045883.0
082800,비보존 제약,87601347762.0,2853372564.0,-9982009313.0
082850,우리바이오,1237198398100.0,15204543439.0,8226500902.0
082920,비츠로셀,210779361832.0,51910636695.0,51260348099.0
083310,엘오티베큠,265969118498.0,-4171740668.0,2367049768.0
083420,그린케미칼,330339365530.0,10686734198.0,8194899089.0
083450,GST,346227651802.0,59081495358.0,45862225124.0
083470,이엠앤아이,29699055105.0,339606971.0,1487148638.0
083500,에프엔에스테크,88482201894.0,8805382808.0,14567811473.0
083550,케이엠,131141520286.0,-3432179664.0,-2371645196.0
083640,인콘,49117720655.0,1609665101.0,-2903603504.0
083650,비에이치아이,404741038609.0,21927258374.0,19585052430.0
083660,CSA 코스믹,36380940773.0,-3773889414.0,-5973243238.0
083790,CG인바이츠,7253270324.0,-38813380435.0,-51809412540.0
083930,아바코,305514630290.0,21104407254.0,26392661904.0
084010,대한제강,1224534509948.0,10317146497.0,40013924720.0
084110,휴온스글로벌,813460515145.0,96990827338.0,67127313803.0
084180,수성웹툰,68604904843.0,-307431976.0,
084440,유비온,33282483966.0,-2020965888.0,-2800320149.0
084650,랩지노믹스,85898310580.0,-18490511780.0,-23904093010.0
084680,이월드,108453970504.0,-419841181.0,-20603307218.0
084690,대상홀딩스,5357890370159.0,184029822016.0,79932666151.0
084730,팅크웨어,489135004656.0,26035361129.0,19004215473.0
084850,아이티엠반도체,647909543710.0,2403483743.0,1220916096.0
084870,티비에이치글로벌,178464510529.0,3360351544.0,-701756146.0
084990,헬릭스미스,4973971890.0,-17954754544.0,-15486291754.0
085310,엔케이,110936560917.0,-4824856791.0,-2244995396.0
085660,차바이오텍,1045049021124.0,-59684136456.0,-14550152214.0
085670,뉴프렉스,175942140361.0,14641487232.0,16094565582.0
085910,네오티스,54287070069.0,3178608125.0,6236487855.0
086040,바이오톡스텍,41341487921.0,-8878598647.0,-12657042300.0
086060,진바이오텍,82959224586.0,3843590214.0,2865233580.0
086390,유니테스트,92434193510.0,-23439177500.0,-27270332208.0
086450,동국제약,812166073057.0,80419595222.0,62336110046.0
086520,에코프로,3127853158129.0,-293038698088.0,-295367033134.0
086670,비엠티,132809349767.0,6465786455.0,4045184063.0
086710,선진뷰티사이언스,79372060433.0,10639844772.0,10433403002.0
086820,바이오솔루션,12888526978.0,-5069222611.0,-11928380884.0
086890,이수앱지스,60258326174.0,13401623331.0,14718030803.0
086900,메디톡스,228621969000.0,20348723000.0,16073771000.0
086960,MDS테크,165579308474.0,5944329911.0,6120966035.0
087010,펩트론,3152181439.0,-16527819080.0,-22033671493.0
087260,모바일어플라이언스,40480792130.0,972394952.0,1400703090.0
087600,픽셀플러스,53481912534.0,846348242.0,3473100186.0
088130,동아엘텍,178436625705.0,14730354381.0,-43319011846.0
088260,이리츠코크렙,22754387430.0,17606425388.0,5028748467.0
088280,쏘닉스,16978336210.0,-4539450342.0,-2236556337.0
088290,이원컴포텍,52494186671.0,2471726103.0,-21014451658.0
088340,유라클,47577265822.0,1966275079.0,2197652437.0
088390,이녹스,56165047988.0,6481262444.0,-23769120704.0
088790,진도,44153009434.0,1143805417.0,910094404.0
088800,에이스테크,145075504423.0,-31148972707.0,-40754510152.0
088910,동우팜투테이블,303120132139.0,-4309798679.0,-7834123643.0
089010,켐트로닉스,575221850583.0,37319592034.0,21382477106.0
089030,테크윙,185507171034.0,23411077264.0,-21970453220.0
089140,넥스턴바이오,31640413075.0,-1245982417.0,-13004514136.0
089150,케이씨티,11668311681.0,1607430147.0,876166366.0
089230,THE E&M,22196259181.0,-7472181005.0,-13247088799.0
089590,제주항공,1935791972257.0,79912336894.0,21739706476.0
089790,제이티,49505909336.0,637778265.0,4173268666.0
089850,유비벨록스,607104912645.0,34097053288.0,25102422549.0
089890,코세스,69184238320.0,-5608802365.0,-197223585.0
089970,브이엠,70277411560.0,-8599624774.0,-3450671433.0
089980,상아프론테크,171751657758.0,5849621931.0,6162641428.0
090080,평화산업,588377472367.0,14061353558.0,3833191318.0
090150,아이윈,119318697988.0,7901469034.0,-4120147276.0
090350,노루페인트,793847292349.0,43664633269.0,35165884495.0
090360,로보스타,89140364461.0,148546186.0,2217180980.0
090370,메타랩스,38359458272.0,-3202497656.0,-748786641.0
090410,덕신이피씨,146564092289.0,10727288982.0,11212161954.0
090430,아모레퍼시픽,3885110699186.0,220481343913.0,601641373835.0
090460,비에이치,1754441744291.0,87053422982.0,77590055772.0
090470,제이스텍,63632960537.0,-5783174958.0,-6173529415.0
090710,휴림로봇,133097920524.0,-4938399556.0,-9391668256.0
090850,현대이지웰,131056281150.0,20243595525.0,11922840467.0
091120,이엠텍,167587926897.0,-30512910121.0,-44733935468.0
091340,S&K폴리텍,330069974679.0,15224073120.0,15721438581.0
091440,한울소재과학,17338602355.0,-12946778962.0,-20079359167.0
091580,상신이디피,251800540845.0,-8221282918.0,639439419.0
091590,남화토건,56667089060.0,-2000605756.0,7580868783.0
091810,티웨이항공,1536779555361.0,-12271128596.0,-65878206674.0
091970,나노캠텍,55510197733.0,177820407.0,-3701905727.0
092040,아미코젠,173604673969.0,-7051211028.0,-50882676607.0
092070,디엔에프,73948566785.0,-1018922570.0,630867371.0
092130,이크레더블,45086257229.0,14961144853.0,12913878157.0
092190,서울바이오시스,699232725004.0,3487592223.0,18090606055.0
092200,디아이씨,719127919117.0,21831913269.0,16553684627.0
092220,KEC,243169932842.0,-13271186259.0,-11002616347.0
092230,KPX홀딩스,1223942110308.0,51133047274.0,118779477894.0
092300,현우산업,206191625380.0,7747628957.0,8344172831.0
092440,기신정기,137860488679.0,2498092901.0,1715138867.0
092460,한라IMS,104235725498.0,15962864658.0,13719895024.0
092600,앤씨앤,89701005500.0,-26691493547.0,-31995418732.0
092730,네오팜,119013743695.0,24653414365.0,23064751602.0
092780,DYP,431024695614.0,9697465040.0,8691554665.0
092790,넥스틸,552365337649.0,63204878400.0,34685192319.0
092870,엑시콘,31611346967.0,-15897333370.0,-1358809270.0
093050,LF,1956268444555.0,126139587434.0,90603001965.0
093190,빅솔론,113492418848.0,9424771426.0,13283614504.0
093230,이아이디,252015755334.0,2798430942.0,-11072392876.0
093240,형지엘리트,132748313784.0,7008537271.0,6370064033.0
093320,케이아이엔엑스,138902594495.0,23732260884.0,18338930422.0
093370,후성,437795018982.0,-9575604806.0,-83359194090.0
093380,풍강,93027835673.0,1149162523.0,-907929584.0
093520,매커스,199579464477.0,26887736693.0,20239993651.0
093640,케이알엠,11197297460.0,-9877307500.0,-25874747768.0
093920,서원인텍,229274691662.0,8856367356.0,17636165234.0
094170,동운아나텍,138261288524.0,17468001192.0,24737920890.0
094280,효성 ITX,506354423294.0,18749635222.0,11767673978.0
094360,칩스앤미디어,27075424194.0,5281327227.0,10009046321.0
094480,갤럭시아머니트리,128772392051.0,13220798774.0,557296160.0
094820,일진파워,193088109908.0,10272754233.0,9892674397.0
094840,슈프리마에이치큐,20101969494.0,2463666865.0,15213947469.0
094860,네오리진,35116032831.0,-5843392748.0,-5278152384.0
094940,푸른기술,34770823435.0,2282906138.0,2006241439.0
094970,제이엠티,164020138293.0,5283739326.0,10589559309.0
095190,이엠코리아,120753572794.0,2183464844.0,-4573326575.0
095270,웨이브일렉트로,78043596827.0,1852688009.0,-6433306739.0
095340,ISC,174480093980.0,44784268057.0,54898977342.0
095500,미래나노텍,622314535341.0,24860166485.0,25774162524.0
095570,AJ네트웍스,1014156314426.0,72790207643.0,21600800986.0
095610,테스,240077826420.0,38473734786.0,42653657309.0
095660,네오위즈,366812592730.0,32919979176.0,-6953946967.0
095700,제넥신,2932735736.0,-37245760360.0,-63705874579.0
095720,웅진씽크빅,867180219415.0,9246662221.0,-19867444990.0
095910,에스에너지,147848120709.0,-14406360350.0,-25420749315.0
096040,이트론,16267907085.0,-5558073915.0,-2295859639.0
096240,크레버스,228168256909.0,10316847050.0,6561585988.0
096250,와이즈넛,34920657325.0,1702832524.0,3050746409.0
096350,대창솔루션,61398550420.0,436761175.0,-2710495317.0
096530,씨젠,414251733221.0,-16479248127.0,-20270094191.0
096610,알에프세미,24396934862.0,-2600118807.0,-2833353806.0
096630,에스코넥,291899010147.0,4089357066.0,-27143754421.0
096690,에이루트,68591429517.0,-20810247816.0,-45299596818.0
096760,JW홀딩스,887710032227.0,146522860164.0,122787792044.0
096770,SK이노베이션,74716970174000.0,315488338000.0,-2372482956000.0
096870,엘디티,10028868219.0,-835658027.0,-269163169.0
097520,엠씨넥스,1057058423929.0,44384671816.0,63604930146.0
097780,에코볼트,225110262173.0,-21720206848.0,-20609109574.0
097800,윈팩,74141469775.0,-23272387288.0,-29995408633.0
097870,효성오앤비,28058111140.0,4257502727.0,4519720639.0
097950,CJ제일제당,29359081823000.0,1553017638000.0,361835555000.0
098120,마이크로컨텍솔,69664082922.0,10204007443.0,10680949268.0
098460,고영,202538127214.0,3322352718.0,20998990602.0
098660,에스티오,70218195733.0,512098773.0,-996347606.0
099220,SDN,84360674220.0,-6504940998.0,-28472977351.0
099320,쎄트렉아이,171279451654.0,-3072159411.0,6249303506.0
099390,브레인즈컴퍼니,26585842652.0,3600013187.0,4551943678.0
099410,동방선기,35715981658.0,4081910540.0,6043898882.0
099430,바이오플러스,66409594582.0,23667463055.0,17510445184.0
099440,스맥,201298944290.0,23955100228.0,22133889833.0
099520,DGI,21360983111.0,503079763.0,1199573522.0
099750,이지케어텍,67942814983.0,236082310.0,1207599128.0
100030,인지소프트,18889773419.0,1061876158.0,2621873580.0
100090,SK오션플랜트,662615726791.0,41797283162.0,16871459149.0
100120,뷰웍스,222898069398.0,22330975608.0,21093961843.0
100220,비상교육,246460145921.0,10222169336.0,-2896812793.0
100250,진양홀딩스,286846166692.0,4914347266.0,20894886024.0
100590,머큐리,134308402060.0,-886508422.0,-1505529043.0
100660,서암기계공업,42371013550.0,-1293990084.0,395705556.0
100700,세운메디칼,60150954758.0,11376806206.0,12575205365.0
100790,미래에셋벤처투자,233872469347.0,,
100840,SNT에너지,294264258276.0,22239479490.0,34636527846.0
101000,KS인더스트리,24686666088.0,-749482718.0,-5132514994.0
101140,인바이오젠,7041061562.0,-6093214907.0,16122333887.0
101160,월덱스,306791365556.0,70304948252.0,65036530638.0
101170,우림피티에스,71766793137.0,-1599935484.0,-7768036421.0
101240,씨큐브,60146725509.0,10214678160.0,9264688423.0
101330,모베이스,1301706118161.0,53329574430.0,36809435555.0
101360,에코앤드림,104901418831.0,487160660.0,13515181751.0
101390,아이엠,126074201973.0,-2892743214.0,-24949621166.0
101400,엔시트론,36311562492.0,-2459667040.0,-2070993839.0
101490,에스앤에스텍,176013891367.0,29478688017.0,30313647619.0
101530,해태제과식품,629196328510.0,49071903987.0,31839983214.0
101670,하이드로리튬,8466048297.0,9146041466.0,-17650228458.0
101680,한국정밀기계,63700982506.0,2072658584.0,1503205161.0
101730,위메이드맥스,74990780976.0,-8094291123.0,-15664849836.0
101930,인화정공,92784009378.0,10261098402.0,40023170310.0
101970,우양에이치씨,183248928232.0,31088289307.0,27431646592.0
102120,어보브반도체,232116611005.0,-5100374191.0,-18094850997.0
102260,동성케미컬,1066318113144.0,91029915815.0,77980785833.0
102280,쌍방울,91989592645.0,-2290327604.0,-10333189914.0
102370,케이옥션,19457159438.0,-4755565170.0,-7087667686.0
102460,이연제약,148299673635.0,79259194.0,4151240203.0
102710,이엔에프테크놀로지,582433714374.0,59332428655.0,29728683765.0
102940,코오롱생명과학,161386743445.0,-22084410295.0,-93085909327.0
103140,풍산,4554411454633.0,323768893078.0,236045982790.0
103230,에스앤더블류,47130238829.0,3455878656.0,4763232740.0
103590,일진전기,1577247371000.0,79742010000.0,
103840,우양,176260400982.0,453831839.0,-1314926581.0
104040,대성파인텍,36674681649.0,748520002.0,763563675.0
104460,디와이피엔에프,281019021433.0,24595400255.0,18177438115.0
104480,티케이케미칼,339574686712.0,-1585026335.0,-112075735870.0
104540,코렌텍,93667301171.0,3890853051.0,-1323785129.0
104620,노랑풍선,131914391956.0,-6546408621.0,
104830,원익머트리얼즈,310715204992.0,51919490369.0,31806973762.0
105330,케이엔더블유,78463634109.0,-2285023523.0,3441506852.0
105550,엣지파운드리,37297599228.0,-5071599504.0,-18010933694.0
105630,한세실업,1797795746533.0,142197707885.0,58382382679.0
105740,디케이락,98422315910.0,-188420188.0,2120074674.0
105760,포스뱅크,77082362573.0,2982842395.0,5402835559.0
105840,우진,140726674100.0,16105340148.0,16762748288.0
106080,케이이엠텍,17616731996.0,-4347940682.0,-4391500960.0
106190,하이텍팜,77513117378.0,15557754205.0,13710010333.0
106520,노블엠앤비,3928791980.0,-6832893090.0,-6721060411.0
107590,미원홀딩스,476575958592.0,23033364411.0,
107600,새빗켐,30336503327.0,-6157119470.0,-10705893796.0
107640,한중엔시에스,177258091164.0,9574485247.0,15352159204.0
108230,톱텍,473628901826.0,12489283795.0,32558151256.0
108380,대양전기공업,196278875513.0,15686295738.0,19599490585.0
108490,로보티즈,30038231053.0,-2973503944.0,-3038577530.0
109070,주성코퍼레이션,68846344884.0,3763674211.0,4602667545.0
109080,옵티시스,23757537224.0,2705388303.0,4739341728.0
109610,에스와이,561008736665.0,21934910618.0,6321297109.0
109670,씨싸이트,173856858567.0,1254256907.0,195444285.0
109740,디에스케이,22640427894.0,-19700154271.0,-11421875330.0
109820,진매트릭스,10018845652.0,-1641652319.0,-3748057576.0
109860,동일금속,85984630205.0,617915159.0,7247388664.0
109960,AP헬스케어,16399967174.0,966608518.0,-28020302336.0
110020,전진바이오팜,19272841086.0,1158262258.0,4346135759.0
110790,크리스에프앤씨,331280497035.0,12138780100.0,-25139633211.0
110990,디아이티,116655392937.0,24089464501.0,28929530740.0
111380,동인기연,226691392865.0,21119302102.0,16978674472.0
111710,남화산업,20703099096.0,8010834824.0,10932648469.0
111870,KH 미래물산,10196219563.0,-4177362958.0,-30612906017.0
112040,위메이드,711871164004.0,7062218897.0,181624881770.0
112290,와이씨켐,70302947467.0,-8162169511.0,-15989227462.0
112610,씨에스윈드,3072529196695.0,255481950329.0,143668438531.0
113810,디젠스,89539245681.0,5520822419.0,4487275453.0
114090,GKL,396390016167.0,38324545939.0,33060332413.0
114190,강원에너지,224422425036.0,6771969120.0,-582114193.0
114450,그린생명과학,24860636227.0,376909432.0,1561955365.0
114630,폴라리스우노,80130453283.0,2320030389.0,6146924277.0
114810,한솔아이원스,157137657251.0,23065681206.0,31072611398.0
114840,아이패밀리에스씨,204880606161.0,33632455532.0,28305516968.0
115160,휴맥스,535558902576.0,6200491083.0,-60917152380.0
115180,큐리언트,9179834444.0,-27477790640.0,-24453127159.0
115310,인포바인,25181365623.0,7870052036.0,8969671028.0
115440,우리넷,131594866213.0,20066971703.0,20166019303.0
115450,HLB테라퓨틱스,54931940888.0,-7624366419.0,-23459940477.0
115480,씨유메디칼,40629340409.0,7801018206.0,-3140743654.0
115500,케이씨에스,29539354935.0,1983143623.0,1999174860.0
115530,씨엔플러스,47492786638.0,-36854309.0,-2220448060.0
115570,스타플렉스,80150853762.0,-157769219.0,4654868188.0
115610,이미지스,12984837232.0,-5213933597.0,-3745630595.0
117580,대성에너지,995129899139.0,20476271942.0,17261222932.0
117670,알파칩스,85271882741.0,-1414572482.0,-8438473770.0
117730,티로보틱스,60705396702.0,-7001978684.0,-790168243.0
118000,메타케어,20208077617.0,1504932937.0,8373425949.0
118990,모트렉스,586886443642.0,43610928176.0,19333042903.0
119500,포메탈,65149120698.0,1494959309.0,1567035709.0
119610,인터로조,115840405503.0,5816345895.0,179553685.0
119650,KC코트렐,341075218924.0,-69612175500.0,-30758474174.0
119830,아이텍,61956940814.0,-4867055381.0,20008363581.0
119850,지엔씨에너지,226316215163.0,31703602364.0,38864565846.0
120030,조선선재,50908446396.0,8683453948.0,16275036994.0
120110,코오롱인더,4843003131269.0,158723468850.0,110628722171.0
120240,대정화금,92304424167.0,8480140876.0,9681140947.0
121440,골프존홀딩스,386190069709.0,39446585365.0,43639779841.0
121600,나노신소재,87767284001.0,2987662289.0,-1853023018.0
121800,비덴트,9634816752.0,-11050100359.0,67155376087.0
121850,코이즈,20734142258.0,-3174240764.0,-2652560855.0
121890,에스디시스템,18063667400.0,-2164578073.0,-1827230154.0
122310,제노레이,106981860603.0,6509094243.0,-2536540303.0
122350,삼기,542109881986.0,5143132074.0,-3195873591.0
122450,KX,403781469771.0,59706015673.0,97517115674.0
122640,예스티,100095115191.0,11262295552.0,11213793414.0
122690,서진오토모티브,2589137132700.0,36521257119.0,11044705938.0
122870,와이지엔터테인먼트,364948984163.0,-20558087283.0,20029618338.0
122900,아이마켓코리아,3318335159154.0,44784623263.0,34313587525.0
122990,와이솔,374991657215.0,461169544.0,10998930304.0
123010,아이윈플러스,39350756447.0,-6879326731.0,-14598337804.0
